close,close_time,datetime,high,low,open,quote_volume,symbol,taker_buy_quote_volume,taker_buy_volume,timestamp,trades,volume
209.48,1588543199999,2020-05-04T02:30:00,210.74,207.22,207.91,2930161.9750637,ETHUSDT,1460411.0546944,6981.35847,1588539600000,9247,14007.43457
209.92,1588546799999,2020-05-04T03:30:00,211.5,209.46,209.46,5771231.7256368,ETHUSDT,2923274.0852181,13881.55421,1588543200000,10413,27406.78092
209.86,1588550399999,2020-05-04T04:30:00,210.5,209.14,209.94,2686658.7574157,ETHUSDT,1393185.8549683,6637.55201,1588546800000,6372,12800.13555
207.7,1588553999999,2020-05-04T05:30:00,210.65,207.46,209.86,6432932.1115442,ETHUSDT,3192791.2440246,15291.96915,1588550400000,11227,30799.60151
203.68,1588557599999,2020-05-04T06:30:00,208.7,202.03,207.72,17755508.608206,ETHUSDT,8364569.9030943,40905.74345,1588554000000,28543,86819.44626
203.7,1588561199999,2020-05-04T07:30:00,205.19,202.68,203.69,8249957.1909362,ETHUSDT,4003604.8372067,19608.14253,1588557600000,13492,40402.20897
203.6,1588564799999,2020-05-04T08:30:00,204.48,202.73,203.63,5086882.909886,ETHUSDT,2340953.5273198,11501.48472,1588561200000,8882,24988.70191
198.99,1588568399999,2020-05-04T09:30:00,203.64,197.18,203.6,21339786.4845233,ETHUSDT,9937086.7260965,49692.03578,1588564800000,32520,106688.01173
198.0,1588571999999,2020-05-04T10:30:00,199.7,194.88,199.0,22032397.6835178,ETHUSDT,11574313.0349477,58771.17385,1588568400000,31155,111937.61953
198.94,1588575599999,2020-05-04T11:30:00,199.91,197.23,198.0,10069136.4502,ETHUSDT,5148884.8563834,25905.38881,1588572000000,14670,50647.28236
199.34,1588579199999,2020-05-04T12:30:00,199.54,197.4,198.94,7673987.5674042,ETHUSDT,3943889.2989251,19858.91287,1588575600000,10921,38646.23468
202.2,1588582799999,2020-05-04T13:30:00,202.28,199.21,199.34,10181816.3399525,ETHUSDT,5416066.6429234,26941.45862,1588579200000,14945,50643.07512
